"X","realSum","room_type","room_shared","room_private","person_capacity","host_is_superhost","multi","biz","cleanliness_rating","guest_satisfaction_overall","bedrooms","dist","metro_dist","attr_index","attr_index_norm","rest_index","rest_index_norm","lng","lat"
705,154.75,"Private room","False","True",2,"True",1,0,10,99,1,7.37467703993501,1.43353435069395,149.968991835835,10.4249293034817,322.892643773704,5.77921570337083,-0.1314,51.44209
706,101.84,"Private room","False","True",2,"False",1,0,9,94,1,7.99682235537314,0.580163019455173,155.096164499288,10.7813390645192,320.616044231235,5.73846853839254,-0.01771,51.53006
707,175.22,"Private room","False","True",2,"False",0,1,9,89,1,3.94607668307747,0.558105071320997,359.905770684416,25.0184532773768,920.05389622838,16.4673616062838,-0.07474,51.5215
708,186.98,"Private room","False","True",2,"False",1,0,10,99,1,7.31148525319561,1.40569659672916,164.064794276764,11.4047834861609,372.647273188058,6.66973687556686,-0.2217,51.47898
709,231.9,"Private room","False","True",2,"False",0,0,2,20,0,13.509255417217,4.38889700895136,91.4158812453349,6.35467430654804,192.512821886431,3.44564407025026,0.06516,51.49163
710,109.6,"Private room","False","True",2,"False",0,0,7,80,1,7.43911225468186,0.59196293017935,166.173842487705,11.5513916498056,348.747794540154,6.24197785111182,-0.02745,51.53226
711,309.27,"Entire home/apt","False","False",3,"False",0,1,9,83,0,3.18045530693617,0.268236808048766,329.85577567305,22.9295609688495,781.577639479374,13.9888778966681,-0.10781,51.53413
712,153.34,"Private room","False","True",2,"True",0,0,9,96,1,6.16246431782758,1.04684114214435,178.733899193451,12.4244901590525,370.989582534907,6.64006710129744,-0.11728,51.45331
713,168.63,"Private room","False","True",3,"False",0,0,10,100,1,8.73670457331728,4.15199611883852,144.81080636465,10.0663637212698,286.66409421978,5.13078779233077,-0.02236,51.46525
714,721.56,"Entire home/apt","False","False",4,"False",0,1,4,40,2,4.2364588315426,0.348528518616672,295.522236333668,20.542902793917,727.210244459094,13.0157962575808,-0.18755,51.51512
715,1340.11,"Entire home/apt","False","False",4,"False",0,0,10,100,2,8.44719166373681,0.879234443453499,165.296926347003,11.4904337900508,340.985479560088,6.10304593831562,-0.00593,51.50575
716,338.67,"Entire home/apt","False","False",4,"False",0,0,10,100,2,6.29783480695528,1.36049834216017,183.515437520711,12.7568735298638,407.068549661801,7.28581774753165,-0.18803,51.46618
717,265.76,"Entire home/apt","False","False",2,"True",0,0,10,96,1,7.61821200361942,1.51976951621968,146.772291902933,10.2027142282385,326.27827339164,5.83981257428464,-0.17336,51.44613
718,82.55,"Private room","False","True",2,"False",1,0,9,88,1,8.08341295508757,4.6155323166696,146.816383509775,10.2057792077291,292.576320266303,5.23660633688048,-0.04523,51.45696
719,229.54,"Private room","False","True",2,"True",0,0,10,99,1,3.09371744007355,0.320946238560668,374.721086067922,26.0483236098446,839.173998052496,15.0197523570849,-0.09086,51.52414
720,105.84,"Private room","False","True",2,"False",0,0,9,88,1,16.5953632047973,5.77924749373055,72.0708540805865,5.00992604827346,146.96414142558,2.63040205571972,0.10895,51.48689
721,278.46,"Entire home/apt","False","False",3,"True",1,0,10,95,1,5.93102788959875,0.90298692381379,185.616127285739,12.9029006653462,377.494183489844,6.75648812453165,-0.10588,51.45676
722,142.05,"Private room","False","True",2,"False",0,0,10,95,1,9.90234270928476,5.87362772934815,121.333075917069,8.43433514572164,246.104261951815,4.40483746769782,-0.02194,51.44854
723,334.91,"Private room","False","True",2,"True",0,0,10,99,1,0.214423136224768,0.13048792486677,1228.87492375478,85.4238869391659,2419.74389736309,43.3091995108356,-0.12762,51.51025
724,180.39,"Private room","False","True",2,"False",0,0,10,97,1,4.84513689506681,1.89363256533239,238.840931861516,16.6027643378412,503.025052100632,9.00327194300006,-0.16977,51.47368
725,773.07,"Entire home/apt","False","False",4,"False",0,0,9,92,2,12.2761677296152,3.16647998166522,102.482599938596,7.12396506850144,206.13220587941,3.68940731280224,0.04752,51.4929
726,150.76,"Private room","False","True",2,"True",0,0,10,99,1,6.664456049799,0.412363891471079,179.219597511471,12.4582529427199,442.267558379324,7.91581867151046,-0.20699,51.47477
